Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
Q9BZQ6	EDEM3 C1orf22	ER degradation-enhancing alpha-mannosidase-like protein 3 (EC 3.2.1.113) (Alpha-1,2-mannosidase EDEM3)	932	"DOMAIN 674..779; /note=""PA"""	"BINDING 491; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000250|UniProtKB:P32906"""	"ACT_SITE 146; /note=""Proton donor""; /evidence=""ECO:0000250""; ACT_SITE 293; /evidence=""ECO:0000250""; ACT_SITE 387; /note=""Proton donor""; /evidence=""ECO:0000250|UniProtKB:P31723""; ACT_SITE 405; /evidence=""ECO:0000250"""		
Q8N8S7	ENAH MENA	Protein enabled homolog	591	"DOMAIN 1..111; /note=""WH1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00410"""			"REPEAT 156..160; /note=""1""; REPEAT 161..165; /note=""2""; REPEAT 166..170; /note=""3""; REPEAT 171..175; /note=""4""; REPEAT 176..180; /note=""5""; REPEAT 181..185; /note=""6""; REPEAT 186..190; /note=""7""; REPEAT 191..195; /note=""8""; REPEAT 196..200; /note=""9"""	
O60573	EIF4E2 EIF4EL3	Eukaryotic translation initiation factor 4E type 2 (eIF-4E type 2) (eIF4E type 2) (Eukaryotic translation initiation factor 4E homologous protein) (Eukaryotic translation initiation factor 4E-like 3) (eIF4E-like protein 4E-LP) (mRNA cap-binding protein 4EHP) (h4EHP) (mRNA cap-binding protein type 3)	245		"BINDING 78..79; /ligand=""mRNA""; /ligand_id=""ChEBI:CHEBI:33699""; /ligand_part=""N(7)-methylguanosine 5'-triphosphate group""; /ligand_part_id=""ChEBI:CHEBI:74429""; /ligand_part_note=""m7GTP residue in mRNA cap""; /evidence=""ECO:0000250|UniProtKB:P06730""; BINDING 110; /ligand=""mRNA""; /ligand_id=""ChEBI:CHEBI:33699""; /ligand_part=""N(7)-methylguanosine 5'-triphosphate group""; /ligand_part_id=""ChEBI:CHEBI:74429""; /ligand_part_note=""m7GTP residue in mRNA cap""; /evidence=""ECO:0000269|PubMed:17368478""; BINDING 124..125; /ligand=""mRNA""; /ligand_id=""ChEBI:CHEBI:33699""; /ligand_part=""N(7)-methylguanosine 5'-triphosphate group""; /ligand_part_id=""ChEBI:CHEBI:74429""; /ligand_part_note=""m7GTP residue in mRNA cap""; /evidence=""ECO:0000269|PubMed:17368478""; BINDING 174..179; /ligand=""mRNA""; /ligand_id=""ChEBI:CHEBI:33699""; /ligand_part=""N(7)-methylguanosine 5'-triphosphate group""; /ligand_part_id=""ChEBI:CHEBI:74429""; /ligand_part_note=""m7GTP residue in mRNA cap""; /evidence=""ECO:0000269|PubMed:17368478""; BINDING 222..224; /ligand=""mRNA""; /ligand_id=""ChEBI:CHEBI:33699""; /ligand_part=""N(7)-methylguanosine 5'-triphosphate group""; /ligand_part_id=""ChEBI:CHEBI:74429""; /ligand_part_note=""m7GTP residue in mRNA cap""; /evidence=""ECO:0000250|UniProtKB:P06730"""			
P50549	ETV1 ER81	ETS translocation variant 1 (Ets-related protein 81)	477					
Q15303	ERBB4 HER4	Receptor tyrosine-protein kinase erbB-4 (EC 2.7.10.1) (Proto-oncogene-like protein c-ErbB-4) (Tyrosine kinase-type cell surface receptor HER4) (p180erbB4) [Cleaved into: ERBB4 intracellular domain (4ICD) (E4ICD) (s80HER4)]	1308	"DOMAIN 718..985; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"BINDING 724..732; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 751; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 797..799; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 843..848; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"ACT_SITE 843; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10028"""		
Q9H334	FOXP1 HSPC215	Forkhead box protein P1 (Mac-1-regulated forkhead) (MFH)	677	"DOMAIN 332..372; /note=""FoxP leucine zipper (ZIP)""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01424"""				"ZN_FING 306..331; /note=""C2H2-type"""
Q5JSL3	DOCK11 ZIZ2	Dedicator of cytokinesis protein 11 (Activated Cdc42-associated guanine nucleotide exchange factor) (ACG) (Zizimin-2)	2073	"DOMAIN 165..272; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145""; DOMAIN 640..818; /note=""C2 DOCK-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00983""; DOMAIN 1609..2036; /note=""DOCKER""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00984"""				
P19525	EIF2AK2 PKR PRKR	Interferon-induced, double-stranded RNA-activated protein kinase (EC 2.7.11.1) (Eukaryotic translation initiation factor 2-alpha kinase 2) (eIF-2A protein kinase 2) (Interferon-inducible RNA-dependent protein kinase) (P1/eIF-2A protein kinase) (Protein kinase RNA-activated) (PKR) (Protein kinase R) (Tyrosine-protein kinase EIF2AK2) (EC 2.7.10.2) (p68 kinase)	551	"DOMAIN 9..77; /note=""DRBM 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00266, ECO:0000269|PubMed:9736623""; DOMAIN 100..167; /note=""DRBM 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00266, ECO:0000269|PubMed:9736623""; DOMAIN 267..538; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"BINDING 273..281; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 296; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; BINDING 432; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000305|PubMed:16179258, ECO:0000305|PubMed:31246429"""	"ACT_SITE 414; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027"""	"REPEAT 331..343; /note=""1""; REPEAT 345..357; /note=""2"""	
P35555	FBN1 FBN	Fibrillin-1 [Cleaved into: Asprosin]	2871	"DOMAIN 81..112; /note=""EGF-like 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 115..146; /note=""EGF-like 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 147..178; /note=""EGF-like 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 184..236; /note=""TB 1""; DOMAIN 246..287; /note=""EGF-like 4; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 288..329; /note=""EGF-like 5; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 334..389; /note=""TB 2""; DOMAIN 449..489; /note=""EGF-like 6""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 490..529; /note=""EGF-like 7; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 530..571; /note=""EGF-like 8; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 572..612; /note=""EGF-like 9; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 613..653; /note=""EGF-like 10; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 659..711; /note=""TB 3""; DOMAIN 723..764; /note=""EGF-like 11; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 765..806; /note=""EGF-like 12; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 807..846; /note=""EGF-like 13; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 851..902; /note=""TB 4""; DOMAIN 910..951; /note=""EGF-like 14; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 956..1008; /note=""TB 5""; DOMAIN 1028..1069; /note=""EGF-like 15; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1070..1112; /note=""EGF-like 16; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1113..1154; /note=""EGF-like 17; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1155..1196; /note=""EGF-like 18; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1197..1237; /note=""EGF-like 19; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1238..1279; /note=""EGF-like 20; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1280..1321; /note=""EGF-like 21; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1322..1362; /note=""EGF-like 22; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1363..1403; /note=""EGF-like 23; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1404..1445; /note=""EGF-like 24; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1446..1486; /note=""EGF-like 25; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1487..1527; /note=""EGF-like 26; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1532..1589; /note=""TB 6""; DOMAIN 1606..1647; /note=""EGF-like 27; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1648..1688; /note=""EGF-like 28; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1693..1748; /note=""TB 7""; DOMAIN 1766..1807; /note=""EGF-like 29; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1808..1848; /note=""EGF-like 30; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1849..1890; /note=""EGF-like 31; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1891..1929; /note=""EGF-like 32; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1930..1972; /note=""EGF-like 33; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 1973..2012; /note=""EGF-like 34; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2013..2054; /note=""EGF-like 35; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2059..2111; /note=""TB 8""; DOMAIN 2127..2165; /note=""EGF-like 36; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2166..2205; /note=""EGF-like 37; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2206..2246; /note=""EGF-like 38; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2247..2290; /note=""EGF-like 39; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2291..2332; /note=""EGF-like 40; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2337..2390; /note=""TB 9""; DOMAIN 2402..2443; /note=""EGF-like 41; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2444..2484; /note=""EGF-like 42; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2485..2523; /note=""EGF-like 43; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2524..2566; /note=""EGF-like 44; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2567..2606; /note=""EGF-like 45; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2607..2647; /note=""EGF-like 46; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 2648..2687; /note=""EGF-like 47; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076"""				
P18074	ERCC2 XPD XPDC	General transcription and DNA repair factor IIH helicase subunit XPD (TFIIH subunit XPD) (EC 5.6.2.3) (Basic transcription factor 2 80 kDa subunit) (BTF2 p80) (CXPD) (DNA 5'-3' helicase XPD) (DNA excision repair protein ERCC-2) (DNA repair protein complementing XP-D cells) (TFIIH basal transcription factor complex 80 kDa subunit) (TFIIH 80 kDa subunit) (TFIIH p80) (Xeroderma pigmentosum group D-complementing protein)	760	"DOMAIN 7..283; /note=""Helicase ATP-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541"""	"BINDING 42..49; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541""; BINDING 116; /ligand=""[4Fe-4S] cluster""; /ligand_id=""ChEBI:CHEBI:49883""; /evidence=""ECO:0000269|PubMed:31253769, ECO:0007744|PDB:6RO4""; BINDING 134; /ligand=""[4Fe-4S] cluster""; /ligand_id=""ChEBI:CHEBI:49883""; /evidence=""ECO:0000269|PubMed:31253769, ECO:0007744|PDB:6RO4""; BINDING 155; /ligand=""[4Fe-4S] cluster""; /ligand_id=""ChEBI:CHEBI:49883""; /evidence=""ECO:0000269|PubMed:31253769, ECO:0007744|PDB:6RO4""; BINDING 190; /ligand=""[4Fe-4S] cluster""; /ligand_id=""ChEBI:CHEBI:49883""; /evidence=""ECO:0000269|PubMed:31253769, ECO:0007744|PDB:6RO4"""			
O43524	FOXO3 FKHRL1 FOXO3A	Forkhead box protein O3 (AF6q21 protein) (Forkhead in rhabdomyosarcoma-like 1)	673					
Q86WP2	GPBP1 GPBP SSH6	Vasculin (GC-rich promoter-binding protein 1) (Vascular wall-linked protein)	473					
Q96EK7	FAM120B CCPG KIAA1838	Constitutive coactivator of peroxisome proliferator-activated receptor gamma (Constitutive coactivator of PPAR-gamma) (Constitutive coactivator of PPARG) (PPARG constitutive coactivator 1) (PGCC1) (Protein FAM120B)	910					
Q9H2C0	GAN GAN1 KLHL16	Gigaxonin (Kelch-like protein 16)	597	"DOMAIN 30..99; /note=""BTB""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00037""; DOMAIN 134..236; /note=""BACK"""			"REPEAT 274..326; /note=""Kelch 1""; REPEAT 327..374; /note=""Kelch 2""; REPEAT 376..421; /note=""Kelch 3""; REPEAT 422..468; /note=""Kelch 4""; REPEAT 470..522; /note=""Kelch 5""; REPEAT 528..574; /note=""Kelch 6"""	
Q9NVH0	EXD2 C14orf114 EXDL2	Exonuclease 3'-5' domain-containing protein 2 (EC 3.1.11.1) (3'-5' exoribonuclease EXD2) (EC 3.1.13.-) (Exonuclease 3'-5' domain-like-containing protein 2)	621	"DOMAIN 155..247; /note=""3'-5' exonuclease""; /evidence=""ECO:0000255"""	"BINDING 108; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000269|PubMed:31127291, ECO:0007744|PDB:6K18, ECO:0007744|PDB:6K1A, ECO:0007744|PDB:6K1B, ECO:0007744|PDB:6K1D, ECO:0007744|PDB:6K1E""; BINDING 108; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_label=""2""; /ligand_note=""catalytic""; /evidence=""ECO:0000269|PubMed:31127291, ECO:0007744|PDB:6K19, ECO:0007744|PDB:6K1A, ECO:0007744|PDB:6K1B, ECO:0007744|PDB:6K1C, ECO:0007744|PDB:6K1D, ECO:0007744|PDB:6K1E""; BINDING 110; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000269|PubMed:31127291, ECO:0007744|PDB:6K18, ECO:0007744|PDB:6K1A, ECO:0007744|PDB:6K1B, ECO:0007744|PDB:6K1D, ECO:0007744|PDB:6K1E""; BINDING 246; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000269|PubMed:31127291, ECO:0007744|PDB:6K18, ECO:0007744|PDB:6K1A, ECO:0007744|PDB:6K1B, ECO:0007744|PDB:6K1D, ECO:0007744|PDB:6K1E"""			
Q9BQQ3	GORASP1 GOLPH5 GRASP65	Golgi reassembly-stacking protein 1 (Golgi peripheral membrane protein p65) (Golgi phosphoprotein 5) (GOLPH5) (Golgi reassembly-stacking protein of 65 kDa) (GRASP65)	440	"DOMAIN 15..105; /note=""PDZ GRASP-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01212""; DOMAIN 111..199; /note=""PDZ GRASP-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01212"""	"BINDING 18; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250|UniProtKB:O35254""; BINDING 20; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250|UniProtKB:O35254""; BINDING 103; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250|UniProtKB:O35254"""			
O94923	GLCE KIAA0836	D-glucuronyl C5-epimerase (EC 5.1.3.17) (Heparan sulfate C5-epimerase) (Hsepi) (Heparin/heparan sulfate:glucuronic acid C5-epimerase) (Heparosan-N-sulfate-glucuronate 5-epimerase)	617		"BINDING 180; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 185..187; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 202; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 210; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 213; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I02""; BINDING 216; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 238; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6HZZ, ECO:0007744|PDB:6I01, ECO:0007744|PDB:6I02""; BINDING 240; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6HZZ, ECO:0007744|PDB:6I01, ECO:0007744|PDB:6I02""; BINDING 268; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6HZZ, ECO:0007744|PDB:6I01, ECO:0007744|PDB:6I02""; BINDING 269; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6HZZ, ECO:0007744|PDB:6I01, ECO:0007744|PDB:6I02""; BINDING 392; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6HZZ, ECO:0007744|PDB:6I01, ECO:0007744|PDB:6I02""; BINDING 429..432; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:F1QR43""; BINDING 499..500; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 510; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 514; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 560; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 563; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01""; BINDING 572..581; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:30872481, ECO:0007744|PDB:6I01"""			
Q9BPU6	DPYSL5 CRMP5 ULIP6	Dihydropyrimidinase-related protein 5 (DRP-5) (CRMP3-associated molecule) (CRAM) (Collapsin response mediator protein 5) (CRMP-5) (UNC33-like phosphoprotein 6) (ULIP-6)	564					
Q8IWJ2	GCC2 KIAA0336 RANBP2L4	GRIP and coiled-coil domain-containing protein 2 (185 kDa Golgi coiled-coil protein) (GCC185) (CLL-associated antigen KW-11) (CTCL tumor antigen se1-1) (Ran-binding protein 2-like 4) (RanBP2L4) (Renal carcinoma antigen NY-REN-53)	1684	"DOMAIN 1609..1659; /note=""GRIP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00250"""				
O77932	DXO DOM3L DOM3Z NG6	Decapping and exoribonuclease protein (DXO) (EC 3.6.1.-) (5'-3' exoribonuclease DXO) (EC 3.1.13.-) (Dom-3 homolog Z) (NAD-capped RNA hydrolase DXO) (DeNADding enzyme DXO) (EC 3.6.1.-)	396		"BINDING 58; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 101; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 131..133; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 192; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 192; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 217; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 234; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 234; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 236; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""1""; /evidence=""ECO:0000305|PubMed:29601584""; BINDING 236; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 253; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""1""; /evidence=""ECO:0000305|PubMed:29601584""; BINDING 254; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 255; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:O70348""; BINDING 280; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:O70348"""			
Q7Z2K6	ERMP1 FXNA KIAA1815	Endoplasmic reticulum metallopeptidase 1 (EC 3.4.-.-) (Felix-ina)	904		"BINDING 205; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:P80561""; BINDING 217; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:P80561""; BINDING 217; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:P80561""; BINDING 252; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:P80561""; BINDING 278; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:P80561""; BINDING 354; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:P80561"""	"ACT_SITE 251; /note=""Proton acceptor""; /evidence=""ECO:0000250|UniProtKB:P80561"""		
Q92784	DPF3 BAF45C CERD4	Zinc finger protein DPF3 (BRG1-associated factor 45C) (BAF45C) (Zinc finger protein cer-d4)	378					"ZN_FING 198..221; /note=""C2H2-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 259..319; /note=""PHD-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146""; ZN_FING 316..366; /note=""PHD-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146"""
Q9Y4J8	DTNA DRP3	Dystrobrevin alpha (DTN-A) (Alpha-dystrobrevin) (Dystrophin-related protein 3)	743		"BINDING 243; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00228""; BINDING 246; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00228""; BINDING 258; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00228""; BINDING 261; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00228""; BINDING 267; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00228""; BINDING 270; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00228""; BINDING 280; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00228""; BINDING 284; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00228"""			"ZN_FING 238..294; /note=""ZZ-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00228"""
