Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
Q9UHD1	CHORDC1 CHP1	Cysteine and histidine-rich domain-containing protein 1 (CHORD domain-containing protein 1) (CHORD-containing protein 1) (CHP-1) (Protein morgana)	332	"DOMAIN 5..64; /note=""CHORD 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734""; DOMAIN 157..216; /note=""CHORD 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734""; DOMAIN 227..316; /note=""CS""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00547"""	"BINDING 5; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|Ref.18, ECO:0007744|PDB:2YRT""; BINDING 10; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|Ref.18, ECO:0007744|PDB:2YRT""; BINDING 24; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|Ref.18, ECO:0007744|PDB:2YRT""; BINDING 27; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|Ref.18, ECO:0007744|PDB:2YRT""; BINDING 42; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|Ref.18, ECO:0007744|PDB:2YRT""; BINDING 43; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|Ref.18, ECO:0007744|PDB:2YRT""; BINDING 59; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|Ref.18, ECO:0007744|PDB:2YRT""; BINDING 64; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|Ref.18, ECO:0007744|PDB:2YRT""; BINDING 157; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734""; BINDING 162; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734""; BINDING 176; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734""; BINDING 179; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734""; BINDING 194; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734""; BINDING 195; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734""; BINDING 211; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734""; BINDING 216; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00734"""			
Q8TDJ6	DMXL2 KIAA0856	DmX-like protein 2 (Rabconnectin-3)	3036				"REPEAT 108..145; /note=""WD 1""; REPEAT 167..207; /note=""WD 2""; REPEAT 230..278; /note=""WD 3""; REPEAT 492..532; /note=""WD 4""; REPEAT 595..634; /note=""WD 5""; REPEAT 751..803; /note=""WD 6""; REPEAT 878..920; /note=""WD 7""; REPEAT 1000..1037; /note=""WD 8""; REPEAT 1163..1204; /note=""WD 9""; REPEAT 1244..1281; /note=""WD 10""; REPEAT 2761..2800; /note=""WD 11""; REPEAT 2804..2843; /note=""WD 12""; REPEAT 2850..2892; /note=""WD 13""; REPEAT 2898..2937; /note=""WD 14""; REPEAT 2940..2979; /note=""WD 15""; REPEAT 2992..3030; /note=""WD 16"""	
Q16760	DGKD KIAA0145	Diacylglycerol kinase delta (DAG kinase delta) (EC 2.7.1.107) (130 kDa diacylglycerol kinase) (Diglyceride kinase delta) (DGK-delta)	1214	"DOMAIN 53..146; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145""; DOMAIN 317..451; /note=""DAGKc""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00783""; DOMAIN 1145..1208; /note=""SAM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00184"""				"ZN_FING 163..213; /note=""Phorbol-ester/DAG-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00226""; ZN_FING 235..286; /note=""Phorbol-ester/DAG-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00226"""
Q13363	CTBP1 CTBP	C-terminal-binding protein 1 (CtBP1) (EC 1.1.1.-)	440		"BINDING 100; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000250""; BINDING 180..185; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000250""; BINDING 204; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000250""; BINDING 237..243; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000250""; BINDING 264..266; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000250""; BINDING 290; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000250""; BINDING 315..318; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000250"""	"ACT_SITE 266; /evidence=""ECO:0000250""; ACT_SITE 295; /evidence=""ECO:0000250""; ACT_SITE 315; /note=""Proton donor""; /evidence=""ECO:0000250"""		
Q96HY6	DDRGK1 C20orf116 UFBP1	DDRGK domain-containing protein 1 (Dashurin) (UFM1-binding and PCI domain-containing protein 1)	314	"DOMAIN 229..273; /note=""PCI"""				
Q5VT25	CDC42BPA KIAA0451	Serine/threonine-protein kinase MRCK alpha (EC 2.7.11.1) (CDC42-binding protein kinase alpha) (DMPK-like alpha) (Myotonic dystrophy kinase-related CDC42-binding kinase alpha) (MRCK alpha) (Myotonic dystrophy protein kinase-like alpha)	1732	"DOMAIN 77..343; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000269|PubMed:9092543""; DOMAIN 344..414; /note=""AGC-kinase C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00618""; DOMAIN 1082..1201; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145""; DOMAIN 1227..1499; /note=""CNH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00795""; DOMAIN 1571..1584; /note=""CRIB""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00057"""	"BINDING 83..91; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P54265, ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 106; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000269|PubMed:11283256"""	"ACT_SITE 201; /note=""Proton acceptor""; /evidence=""ECO:0000250|UniProtKB:P54265, ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027"""		"ZN_FING 1012..1062; /note=""Phorbol-ester/DAG-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00226"""
Q9BQA9	CYBC1 C17orf62 EROS	Cytochrome b-245 chaperone 1 (Essential for reactive oxygen species protein) (Eros)	187					
Q8WWK9	CKAP2 LB1 TMAP	Cytoskeleton-associated protein 2 (CTCL tumor antigen se20-10) (Tumor- and microtubule-associated protein)	683					
O60716	CTNND1 KIAA0384	Catenin delta-1 (Cadherin-associated Src substrate) (CAS) (p120 catenin) (p120(ctn)) (p120(cas))	968				"REPEAT 358..395; /note=""ARM 1""; REPEAT 398..437; /note=""ARM 2""; REPEAT 441..475; /note=""ARM 3""; REPEAT 476..516; /note=""ARM 4""; REPEAT 534..573; /note=""ARM 5""; REPEAT 583..624; /note=""ARM 6""; REPEAT 653..693; /note=""ARM 7""; REPEAT 700..739; /note=""ARM 8""; REPEAT 740..780; /note=""ARM 9""; REPEAT 781..826; /note=""ARM 10"""	
Q9NV06	DCAF13 WDSOF1 HSPC064	DDB1- and CUL4-associated factor 13 (WD repeat and SOF domain-containing protein 1)	445				"REPEAT 64..104; /note=""WD 1""; REPEAT 107..146; /note=""WD 2""; REPEAT 149..191; /note=""WD 3""; REPEAT 194..234; /note=""WD 4""; REPEAT 236..276; /note=""WD 5""; REPEAT 280..319; /note=""WD 6""; REPEAT 323..362; /note=""WD 7"""	
Q09013	DMPK DM1PK MDPK	Myotonin-protein kinase (MT-PK) (EC 2.7.11.1) (DM-kinase) (DMK) (DM1 protein kinase) (DMPK) (Myotonic dystrophy protein kinase)	629	"DOMAIN 71..339; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; DOMAIN 340..415; /note=""AGC-kinase C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00618"""	"BINDING 77..85; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 100; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616"""	"ACT_SITE 195; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027"""		
Q9Y238	DLEC1 DLC1	Deleted in lung and esophageal cancer protein 1 (Deleted in lung cancer protein 1) (DLC-1)	1755					
Q9UFF9	CNOT8 CALIF POP2	CCR4-NOT transcription complex subunit 8 (EC 3.1.13.4) (CAF1-like protein) (CALIFp) (CAF2) (CCR4-associated factor 8) (Caf1b)	292		"BINDING 40; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000250""; BINDING 40; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_label=""2""; /ligand_note=""catalytic""; /evidence=""ECO:0000250""; BINDING 42; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_label=""2""; /ligand_note=""catalytic""; /evidence=""ECO:0000250""; BINDING 161; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000250""; BINDING 230; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_label=""2""; /ligand_note=""catalytic""; /evidence=""ECO:0000250"""			
O94830	DDHD2 KIAA0725 SAMWD1	Triacylglycerol hydrolase DDHD2 (TAG hydrolase) (EC 3.1.1.3) (DDHD domain-containing protein 2) (KIAA0725p) (Phospholipase DDHD2) (EC 3.1.1.-) (SAM, WWE and DDHD domain-containing protein 1) (Triglyceride hydrolase DDHD2) (Triglyceride lipase)	711	"DOMAIN 30..112; /note=""WWE""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00248""; DOMAIN 385..448; /note=""SAM""; DOMAIN 495..700; /note=""DDHD""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00378"""		"ACT_SITE 351; /note=""Nucleophile""; /evidence=""ECO:0000305|PubMed:29278326"""		
Q96N23	CFAP54 C12orf55 C12orf63	Cilia- and flagella-associated protein 54	3096					
Q96GE4	CEP95 CCDC45 CEP45	Centrosomal protein of 95 kDa (Cep95) (Coiled-coil domain-containing protein 45)	821					
Q96S66	CLCC1 KIAA0761 MCLC	Chloride channel CLIC-like protein 1 (ER anion channel 1) (ERAC1) (Mid-1-related chloride channel protein)	551					
Q7L2E3	DHX30 DDX30 KIAA0890	ATP-dependent RNA helicase DHX30 (EC 3.6.4.13) (DEAH box protein 30)	1194	"DOMAIN 53..121; /note=""DRBM""; DOMAIN 444..612; /note=""Helicase ATP-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541""; DOMAIN 654..827; /note=""Helicase C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00542"""	"BINDING 457..464; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541"""			
Q9NVP1	DDX18 cPERP-D	ATP-dependent RNA helicase DDX18 (EC 3.6.4.13) (DEAD box protein 18) (Myc-regulated DEAD box protein) (MrDb)	670	"DOMAIN 210..385; /note=""Helicase ATP-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541""; DOMAIN 399..569; /note=""Helicase C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00542"""	"BINDING 223..230; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000305"""			
Q9NQ79	CRTAC1 ASPIC1 CEP68	Cartilage acidic protein 1 (68 kDa chondrocyte-expressed protein) (CEP-68) (ASPIC)	661	"DOMAIN 559..605; /note=""EGF-like"""			"REPEAT 46..88; /note=""FG-GAP 1; atypical""; REPEAT 105..147; /note=""FG-GAP 2; atypical""; REPEAT 283..333; /note=""FG-GAP 3; atypical""; REPEAT 395..437; /note=""FG-GAP 4; atypical"""	
Q8IYX8	CEP57L1 C6orf182 CEP57R	Centrosomal protein CEP57L1 (Centrosomal protein 57kDa-like protein 1) (Centrosomal protein of 57 kDa-related protein) (Cep57R) (Cep57-related protein)	460					
O15516	CLOCK BHLHE8 KIAA0334	Circadian locomoter output cycles protein kaput (hCLOCK) (EC 2.3.1.48) (Class E basic helix-loop-helix protein 8) (bHLHe8)	846	"DOMAIN 34..84; /note=""bHLH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00981""; DOMAIN 107..177; /note=""PAS 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00140""; DOMAIN 262..332; /note=""PAS 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00140""; DOMAIN 336..379; /note=""PAC"""				
Q16698	DECR1 DECR SDR18C1	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial (EC 1.3.1.124) (2,4-dienoyl-CoA reductase [NADPH]) (4-enoyl-CoA reductase [NADPH]) (Short chain dehydrogenase/reductase family 18C member 1)	335		"BINDING 66..71; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000269|PubMed:15531764""; BINDING 91; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000269|PubMed:15531764""; BINDING 91; /ligand=""substrate""; /evidence=""ECO:0000250""; BINDING 117; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000269|PubMed:15531764""; BINDING 119; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:15531764""; BINDING 149; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:15531764""; BINDING 157; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:15531764""; BINDING 214; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000269|PubMed:15531764""; BINDING 240..243; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000269|PubMed:15531764""; BINDING 251; /ligand=""substrate""; /evidence=""ECO:0000250"""	"ACT_SITE 199; /note=""Proton acceptor""; /evidence=""ECO:0000255"""		
Q96F07	CYFIP2 KIAA1168 PIR121	Cytoplasmic FMR1-interacting protein 2 (p53-inducible protein 121)	1278					
Q8TF46	DIS3L DIS3L1 KIAA1955	DIS3-like exonuclease 1 (EC 3.1.13.1)	1054	"DOMAIN 236..309; /note=""CSD1""; /evidence=""ECO:0000255""; DOMAIN 365..431; /note=""CSD2""; /evidence=""ECO:0000255""; DOMAIN 465..816; /note=""RNB""; /evidence=""ECO:0000255"""				
Q9ULA0	DNPEP ASPEP DAP	Aspartyl aminopeptidase (EC 3.4.11.21)	485		"BINDING 104; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:22720794, ECO:0007744|PDB:4DYO""; BINDING 180; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:22720794""; BINDING 274; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:22720794, ECO:0007744|PDB:4DYO""; BINDING 274; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:22720794, ECO:0007744|PDB:4DYO""; BINDING 311; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:22720794""; BINDING 311; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:22720794, ECO:0007744|PDB:4DYO""; BINDING 312; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:22720794, ECO:0007744|PDB:4DYO""; BINDING 312; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:22720794, ECO:0007744|PDB:4DYO""; BINDING 356; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:22720794""; BINDING 356; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:22720794, ECO:0007744|PDB:4DYO""; BINDING 359; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:22720794""; BINDING 384; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:22720794""; BINDING 391; /ligand=""substrate""; /evidence=""ECO:0000269|PubMed:22720794""; BINDING 450; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:22720794, ECO:0007744|PDB:4DYO"""			
Q6P3S1	DENND1B C1orf218 FAM31B	DENN domain-containing protein 1B (Connecdenn 2) (Protein FAM31B)	775	"DOMAIN 14..143; /note=""uDENN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00304""; DOMAIN 180..316; /note=""cDENN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00304""; DOMAIN 318..395; /note=""dDENN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00304"""				
Q5VZ89	DENND4C C9orf55 C9orf55B	DENN domain-containing protein 4C	1909	"DOMAIN 40..199; /note=""MABP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00831""; DOMAIN 191..364; /note=""uDENN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00304""; DOMAIN 385..521; /note=""cDENN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00304""; DOMAIN 523..641; /note=""dDENN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00304"""			"REPEAT 821..855; /note=""PPR"""	
O75122	CLASP2 KIAA0627	CLIP-associating protein 2 (Cytoplasmic linker-associated protein 2) (Protein Orbit homolog 2) (hOrbit2)	1294				"REPEAT 173..208; /note=""HEAT 1""; /evidence=""ECO:0000255""; REPEAT 209..245; /note=""HEAT 2""; /evidence=""ECO:0000255""; REPEAT 250..287; /note=""HEAT 3""; /evidence=""ECO:0000255""; REPEAT 710..747; /note=""HEAT 4""; /evidence=""ECO:0000255""; REPEAT 772..809; /note=""HEAT 5""; /evidence=""ECO:0000255""; REPEAT 1054..1091; /note=""HEAT 6""; /evidence=""ECO:0000255""; REPEAT 1098..1135; /note=""HEAT 7""; /evidence=""ECO:0000255""; REPEAT 1216..1253; /note=""HEAT 8""; /evidence=""ECO:0000255"""	
O76071	CIAO1 CIA1 WDR39	Probable cytosolic iron-sulfur protein assembly protein CIAO1 (WD repeat-containing protein 39)	339				"REPEAT 14..53; /note=""WD 1""; REPEAT 59..98; /note=""WD 2""; REPEAT 103..142; /note=""WD 3""; REPEAT 148..187; /note=""WD 4""; REPEAT 192..231; /note=""WD 5""; REPEAT 250..289; /note=""WD 6""; REPEAT 301..339; /note=""WD 7"""	
Q9NY93	DDX56 DDX21 NOH61	Probable ATP-dependent RNA helicase DDX56 (EC 3.6.4.13) (ATP-dependent 61 kDa nucleolar RNA helicase) (DEAD box protein 21) (DEAD box protein 56)	547	"DOMAIN 38..218; /note=""Helicase ATP-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541""; DOMAIN 230..424; /note=""Helicase C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00542"""	"BINDING 51..58; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541"""			
Q9UP83	COG5 GOLTC1 GTC90	Conserved oligomeric Golgi complex subunit 5 (COG complex subunit 5) (13S Golgi transport complex 90 kDa subunit) (GTC-90) (Component of oligomeric Golgi complex 5) (Golgi transport complex 1)	860					
Q7Z401	DENND4A IRLB MYCPBP	C-myc promoter-binding protein (DENN domain-containing protein 4A)	1863	"DOMAIN 42..200; /note=""MABP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00831""; DOMAIN 192..364; /note=""uDENN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00304""; DOMAIN 385..521; /note=""cDENN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00304""; DOMAIN 523..641; /note=""dDENN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00304"""			"REPEAT 772..808; /note=""PPR 1""; REPEAT 809..843; /note=""PPR 2"""	
Q8WZ74	CTTNBP2 C7orf8 CORTBP2 KIAA1758	Cortactin-binding protein 2 (CortBP2)	1663				"REPEAT 709..739; /note=""ANK 1""; REPEAT 743..772; /note=""ANK 2""; REPEAT 776..805; /note=""ANK 3""; REPEAT 809..838; /note=""ANK 4""; REPEAT 842..871; /note=""ANK 5""; REPEAT 912..942; /note=""ANK 6"""	
Q96HD1	CRELD1 CIRRIN UNQ188/PRO214	Protein disulfide isomerase CRELD1 (EC 5.3.4.1) (Cysteine-rich with EGF-like domain protein 1)	420	"DOMAIN 153..193; /note=""EGF-like 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 305..344; /note=""EGF-like 2; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076"""			"REPEAT 208..256; /note=""FU 1""; REPEAT 268..315; /note=""FU 2"""	
Q8TEB1	DCAF11 WDR23 GL014 PRO2389	DDB1- and CUL4-associated factor 11 (WD repeat-containing protein 23)	546				"REPEAT 170..210; /note=""WD 1""; REPEAT 216..258; /note=""WD 2""; REPEAT 263..302; /note=""WD 3""; REPEAT 305..345; /note=""WD 4""; REPEAT 353..392; /note=""WD 5""; REPEAT 435..480; /note=""WD 6""; REPEAT 481..520; /note=""WD 7"""	
Q99418	CYTH2 ARNO PSCD2 PSCD2L	Cytohesin-2 (ARF exchange factor) (ARF nucleotide-binding site opener) (Protein ARNO) (PH, SEC7 and coiled-coil domain-containing protein 2)	400	"DOMAIN 72..201; /note=""SEC7""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00189""; DOMAIN 259..376; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145"""	"BINDING 268..276; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250""; BINDING 280; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250""; BINDING 291; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250""; BINDING 301; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250""; BINDING 339; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250""; BINDING 350; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250""; BINDING 351; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)""; /ligand_id=""ChEBI:CHEBI:57836""; /evidence=""ECO:0000250"""			
Q9BTC0	DIDO1 C20orf158 DATF1 KIAA0333	Death-inducer obliterator 1 (DIO-1) (hDido1) (Death-associated transcription factor 1) (DATF-1)	2240	"DOMAIN 670..790; /note=""TFIIS central""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00651"""				"ZN_FING 268..322; /note=""PHD-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146"""
Q96JK2	DCAF5 BCRG2 KIAA1824 WDR22	DDB1- and CUL4-associated factor 5 (Breakpoint cluster region protein 2) (BCRP2) (WD repeat-containing protein 22)	942				"REPEAT 51..91; /note=""WD 1""; REPEAT 99..139; /note=""WD 2""; REPEAT 140..180; /note=""WD 3""; REPEAT 185..225; /note=""WD 4""; REPEAT 277..317; /note=""WD 5""; REPEAT 331..370; /note=""WD 6"""	
O75190	DNAJB6 HSJ2 MRJ MSJ1	DnaJ homolog subfamily B member 6 (HHDJ1) (Heat shock protein J2) (HSJ-2) (MRJ) (MSJ-1)	326	"DOMAIN 2..69; /note=""J""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00286"""				
Q7Z460	CLASP1 KIAA0622 MAST1	CLIP-associating protein 1 (Cytoplasmic linker-associated protein 1) (Multiple asters homolog 1) (Protein Orbit homolog 1) (hOrbit1)	1538				"REPEAT 87..124; /note=""HEAT 1""; REPEAT 163..200; /note=""HEAT 2""; REPEAT 405..440; /note=""HEAT 3""; REPEAT 441..477; /note=""HEAT 4""; REPEAT 974..1011; /note=""HEAT 5""; REPEAT 1342..1379; /note=""HEAT 6""; REPEAT 1460..1497; /note=""HEAT 7"""	
