Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
P49756	RBM25 RNPC7	RNA-binding protein 25 (Arg/Glu/Asp-rich protein of 120 kDa) (RED120) (Protein S164) (RNA-binding motif protein 25) (RNA-binding region-containing protein 7)	843	"DOMAIN 87..164; /note=""RRM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 750..843; /note=""PWI""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00627"""				
O14730	RIOK3 SUDD	Serine/threonine-protein kinase RIO3 (EC 2.7.11.1) (RIO kinase 3) (sudD homolog)	519	"DOMAIN 251..519; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"BINDING 257..265; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 290; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000305|PubMed:39947183"""	"ACT_SITE 406; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000305|PubMed:39947182, ECO:0000305|PubMed:39947183"""		
Q96CS7	PLEKHB2 EVT2	Pleckstrin homology domain-containing family B member 2 (PH domain-containing family B member 2) (Evectin-2)	222	"DOMAIN 2..109; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145"""	"BINDING 20; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-L-serine""; /ligand_id=""ChEBI:CHEBI:57262"""			
Q08999	RBL2 RB2	Retinoblastoma-like protein 2 (130 kDa retinoblastoma-associated protein) (p130) (Retinoblastoma-related protein 2) (RBR-2) (pRb2)	1139					
O75439	PMPCB MPPB	Mitochondrial-processing peptidase subunit beta (EC 3.4.24.64) (Beta-MPP) (P-52)	489		"BINDING 101; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10096""; BINDING 105; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10096""; BINDING 181; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10096"""	"ACT_SITE 104; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10096"""		
Q96QF0	RAB3IP RABIN8	Rab-3A-interacting protein (Rab3A-interacting protein) (Rabin-3) (Rabin8) (SSX2-interacting protein)	476					
O43502	RAD51C RAD51L2	DNA repair protein RAD51 homolog 3 (R51H3) (RAD51 homolog C) (RAD51-like protein 2)	376		"BINDING 125..132; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255"""			
O60942	RNGTT CAP1A	mRNA-capping enzyme (HCAP1) (HCE) [Includes: mRNA 5'-triphosphate monophosphatase (EC 3.6.1.74) (mRNA 5'-phosphatase); mRNA guanylyltransferase (EC 2.7.7.50) (GTP--RNA guanylyltransferase) (GTase)]	597	"DOMAIN 25..183; /note=""Tyrosine-protein phosphatase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00160"""	"BINDING 299; /ligand=""GTP""; /ligand_id=""ChEBI:CHEBI:37565""; /evidence=""ECO:0000250""; BINDING 315; /ligand=""GTP""; /ligand_id=""ChEBI:CHEBI:37565""; /evidence=""ECO:0000255""; BINDING 343..345; /ligand=""GTP""; /ligand_id=""ChEBI:CHEBI:37565""; /evidence=""ECO:0000255""; BINDING 458..460; /ligand=""GTP""; /ligand_id=""ChEBI:CHEBI:37565""; /evidence=""ECO:0000255""; BINDING 528..533; /ligand=""GTP""; /ligand_id=""ChEBI:CHEBI:37565""; /evidence=""ECO:0000255"""	"ACT_SITE 126; /note=""Phosphocysteine intermediate""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00160""; ACT_SITE 294; /note=""N6-GMP-lysine intermediate""; /evidence=""ECO:0000269|PubMed:21636784"""		
O15091	PRORP KIAA0391 MRPP3	Mitochondrial ribonuclease P catalytic subunit (EC 3.1.26.5) (Mitochondrial ribonuclease P protein 3) (Mitochondrial RNase P protein 3) (Protein only RNase P catalytic subunit)	583	"DOMAIN 342..578; /note=""PRORP"""	"BINDING 348; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:25953853, ECO:0007744|PDB:4XGL, ECO:0007744|PDB:4XGM""; BINDING 351; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:25953853, ECO:0007744|PDB:4XGL, ECO:0007744|PDB:4XGM""; BINDING 409; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000305|PubMed:25953853""; BINDING 478; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""1""; /ligand_note=""catalytic""; /evidence=""ECO:0000305|PubMed:25953853""; BINDING 479; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""2""; /ligand_note=""catalytic""; /evidence=""ECO:0000305|PubMed:25953853""; BINDING 499; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_label=""2""; /ligand_note=""catalytic""; /evidence=""ECO:0000305|PubMed:25953853""; BINDING 557; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:25953853, ECO:0007744|PDB:4XGL, ECO:0007744|PDB:4XGM""; BINDING 578; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:25953853, ECO:0007744|PDB:4XGL, ECO:0007744|PDB:4XGM"""			
O75340	PDCD6 ALG2	Programmed cell death protein 6 (Apoptosis-linked gene 2 protein homolog) (ALG-2)	191	"DOMAIN 23..58; /note=""EF-hand 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; DOMAIN 59..89; /note=""EF-hand 2""; /evidence=""ECO:0000305""; DOMAIN 90..125; /note=""EF-hand 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; DOMAIN 126..161; /note=""EF-hand 4""; /evidence=""ECO:0000305""; DOMAIN 162..191; /note=""EF-hand 5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448"""	"BINDING 36; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448, ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 38; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448, ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 40; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448, ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 42; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 47; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448, ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 103; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448, ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 105; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448, ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 107; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448, ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 109; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448, ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 114; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448, ECO:0000269|PubMed:18940611, ECO:0000269|PubMed:18997320, ECO:0000269|PubMed:20691033, ECO:0000269|PubMed:25667979""; BINDING 169; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:P12815""; BINDING 171; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:P12815""; BINDING 173; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:P12815""; BINDING 175; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:P12815"""			
Q96PX1	RNF157 KIAA1917	E3 ubiquitin ligase RNF157 (EC 2.3.2.27) (RING finger protein 157) (RING-type E3 ubiquitin transferase RNF157)	679					"ZN_FING 277..316; /note=""RING-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175"""
O95394	PGM3 AGM1	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (Phosphoglucomutase-3) (PGM 3)	542		"BINDING 64; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /note=""via phosphate group""; /evidence=""ECO:0000250|UniProtKB:Q9P4V2""; BINDING 276; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:Q9P4V2""; BINDING 278; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:Q9P4V2""; BINDING 280; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /evidence=""ECO:0000250|UniProtKB:Q9P4V2""; BINDING 370..372; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:Q9P4V2""; BINDING 496..500; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:Q9P4V2""; BINDING 505; /ligand=""substrate""; /evidence=""ECO:0000250|UniProtKB:Q9P4V2"""	"ACT_SITE 64; /note=""Phosphoserine intermediate""; /evidence=""ECO:0000303|PubMed:11004509"""		
P49792	RANBP2 NUP358	E3 SUMO-protein ligase RanBP2 (EC 2.3.2.-) (358 kDa nucleoporin) (Nuclear pore complex protein Nup358) (Nucleoporin Nup358) (Ran-binding protein 2) (RanBP2) (p270)	3224	"DOMAIN 1171..1307; /note=""RanBD1 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00164""; DOMAIN 2012..2148; /note=""RanBD1 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00164""; DOMAIN 2309..2445; /note=""RanBD1 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00164""; DOMAIN 2911..3046; /note=""RanBD1 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00164""; DOMAIN 3067..3223; /note=""PPIase cyclophilin-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00156"""			"REPEAT 26..59; /note=""TPR 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00339, ECO:0000269|PubMed:22959972""; REPEAT 60..93; /note=""TPR 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00339, ECO:0000269|PubMed:22959972""; REPEAT 94..128; /note=""TPR 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00339, ECO:0000269|PubMed:22959972""; REPEAT 165..201; /note=""TPR 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00339, ECO:0000269|PubMed:22959972""; REPEAT 287..319; /note=""TPR 5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00339, ECO:0000269|PubMed:22959972""; REPEAT 583..616; /note=""TPR 6""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00339, ECO:0000269|PubMed:22959972""; REPEAT 648..681; /note=""TPR 7""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00339, ECO:0000269|PubMed:22959972""; REPEAT 1001..1002; /note=""1""; /evidence=""ECO:0000305""; REPEAT 1101..1102; /note=""2""; /evidence=""ECO:0000305""; REPEAT 1142..1143; /note=""3""; /evidence=""ECO:0000305""; REPEAT 1459..1460; /note=""4""; /evidence=""ECO:0000305""; REPEAT 1523..1524; /note=""5""; /evidence=""ECO:0000305""; REPEAT 1586..1587; /note=""6""; /evidence=""ECO:0000305""; REPEAT 1852..1853; /note=""7""; /evidence=""ECO:0000305""; REPEAT 1861..1862; /note=""8""; /evidence=""ECO:0000305""; REPEAT 1900..1901; /note=""9""; /evidence=""ECO:0000305""; REPEAT 1938..1939; /note=""10""; /evidence=""ECO:0000305""; REPEAT 1961..1962; /note=""11""; /evidence=""ECO:0000305""; REPEAT 2260..2261; /note=""12""; /evidence=""ECO:0000305""; REPEAT 2516..2517; /note=""13""; /evidence=""ECO:0000305""; REPEAT 2535..2536; /note=""14""; /evidence=""ECO:0000305""; REPEAT 2545..2546; /note=""15""; /evidence=""ECO:0000305""; REPEAT 2633..2685; /note=""1""; /evidence=""ECO:0000269|PubMed:22959972""; REPEAT 2711..2761; /note=""2""; /evidence=""ECO:0000269|PubMed:22959972""; REPEAT 2840..2841; /note=""16""; /evidence=""ECO:0000305""; REPEAT 2842..2843; /note=""17""; /evidence=""ECO:0000305""; REPEAT 2863..2864; /note=""18""; /evidence=""ECO:0000305""; REPEAT 2880..2881; /note=""19""; /evidence=""ECO:0000305""; REPEAT 3106..3107; /note=""20""; /evidence=""ECO:0000305""; REPEAT 3189..3190; /note=""21""; /evidence=""ECO:0000305""; REPEAT 3205..3206; /note=""22""; /evidence=""ECO:0000305"""	"ZN_FING 1351..1381; /note=""RanBP2-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00322""; ZN_FING 1415..1444; /note=""RanBP2-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00322""; ZN_FING 1479..1508; /note=""RanBP2-type 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00322""; ZN_FING 1543..1572; /note=""RanBP2-type 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00322""; ZN_FING 1606..1635; /note=""RanBP2-type 5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00322""; ZN_FING 1665..1694; /note=""RanBP2-type 6""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00322""; ZN_FING 1724..1753; /note=""RanBP2-type 7""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00322""; ZN_FING 1781..1810; /note=""RanBP2-type 8""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00322"""
O60683	PEX10 RNF69	Peroxisome biogenesis factor 10 (EC 2.3.2.27) (Peroxin-10) (Peroxisomal biogenesis factor 10) (Peroxisome assembly protein 10) (RING finger protein 69)	326		"BINDING 273; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000305|PubMed:24662292""; BINDING 276; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:G2Q0E2""; BINDING 288; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:G2Q0E2""; BINDING 290; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:G2Q0E2""; BINDING 293; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:G2Q0E2""; BINDING 296; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:G2Q0E2""; BINDING 307; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:G2Q0E2""; BINDING 310; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000305|PubMed:24662292"""			"ZN_FING 273..311; /note=""RING-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175"""
Q9H2M9	RAB3GAP2 KIAA0839	Rab3 GTPase-activating protein non-catalytic subunit (RGAP-iso) (Rab3 GTPase-activating protein 150 kDa subunit) (Rab3-GAP p150) (Rab3-GAP150) (Rab3-GAP regulatory subunit)	1393					
P26599	PTBP1 PTB	Polypyrimidine tract-binding protein 1 (PTB) (57 kDa RNA-binding protein PPTB-1) (Heterogeneous nuclear ribonucleoprotein I) (hnRNP I)	557	"DOMAIN 59..143; /note=""RRM 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 184..260; /note=""RRM 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 363..437; /note=""RRM 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 480..555; /note=""RRM 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176"""				
Q6PGN9	PSRC1 DDA3 FP3214	Proline/serine-rich coiled-coil protein 1	363				"REPEAT 38..41; /note=""1""; REPEAT 68..71; /note=""2""; REPEAT 238..241; /note=""3""; REPEAT 243..246; /note=""4"""	
Q13136	PPFIA1 LIP1	Liprin-alpha-1 (LAR-interacting protein 1) (LIP-1) (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-1) (PTPRF-interacting protein alpha-1)	1202	"DOMAIN 878..944; /note=""SAM 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00184""; DOMAIN 963..1027; /note=""SAM 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00184""; DOMAIN 1051..1120; /note=""SAM 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00184"""				
Q13362	PPP2R5C KIAA0044	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform (PP2A B subunit isoform B'-gamma) (PP2A B subunit isoform B56-gamma) (PP2A B subunit isoform PR61-gamma) (PP2A B subunit isoform R5-gamma) (Renal carcinoma antigen NY-REN-29)	524					
Q92561	PHYHIP DYRK1AP3 KIAA0273	Phytanoyl-CoA hydroxylase-interacting protein (Phytanoyl-CoA hydroxylase-associated protein 1) (PAHX-AP1) (PAHXAP1)	330	"DOMAIN 6..115; /note=""Fibronectin type-III""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316"""				
Q86SQ0	PHLDB2 LL5B	Pleckstrin homology-like domain family B member 2 (Protein LL5-beta)	1253	"DOMAIN 1143..1246; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145"""				
Q16342	PDCD2 RP8 ZMYND7	uS5 assembly chaperone PDCD2 (Programmed cell death protein 2) (Zinc finger MYND domain-containing protein 7) (Zinc finger protein Rp-8)	344		"BINDING 135; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00134""; BINDING 138; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00134""; BINDING 146; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00134""; BINDING 149; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00134""; BINDING 155; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00134""; BINDING 159; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00134""; BINDING 168; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00134""; BINDING 172; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00134"""			"ZN_FING 135..172; /note=""MYND-type; atypical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00134"""
P28827	PTPRM PTPRL1	Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu) (EC 3.1.3.48)	1452	"DOMAIN 22..184; /note=""MAM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00128""; DOMAIN 186..277; /note=""Ig-like C2-type""; DOMAIN 284..379; /note=""Fibronectin type-III 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 382..480; /note=""Fibronectin type-III 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 482..587; /note=""Fibronectin type-III 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 589..671; /note=""Fibronectin type-III 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 900..1154; /note=""Tyrosine-protein phosphatase 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00160""; DOMAIN 1186..1448; /note=""Tyrosine-protein phosphatase 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00160"""	"BINDING 1063; /ligand=""substrate""; /evidence=""ECO:0000250""; BINDING 1095..1101; /ligand=""substrate""; /evidence=""ECO:0000250""; BINDING 1139; /ligand=""substrate""; /evidence=""ECO:0000250"""	"ACT_SITE 1095; /note=""Phosphocysteine intermediate""; /evidence=""ECO:0000250""; ACT_SITE 1389; /note=""Phosphocysteine intermediate""; /evidence=""ECO:0000250"""		
Q96BK5	PINX1 LPTL LPTS	PIN2/TERF1-interacting telomerase inhibitor 1 (Liver-related putative tumor suppressor) (Pin2-interacting protein X1) (Protein 67-11-3) (TRF1-interacting protein 1)	328	"DOMAIN 26..72; /note=""G-patch""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00092"""				
Q13546	RIPK1 RIP RIP1	Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1)	671	"DOMAIN 17..289; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; DOMAIN 583..669; /note=""Death""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00064"""	"BINDING 23..31; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 45; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"ACT_SITE 138; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027"""		
Q7Z5B4	RIC3 UNQ720/PRO1385	Protein RIC-3 (Resistant to inhibitor of cholinesterase 3)	369					
Q96N64	PWWP2A KIAA1935 MST101	PWWP domain-containing protein 2A	755	"DOMAIN 655..715; /note=""PWWP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00162"""				
